#PATH-POINTS-START Path
148.902,-59.036,120,245
147.065,-59.827,120
145.239,-60.643,120
143.425,-61.484,120
141.622,-62.351,120
139.832,-63.243,120
138.054,-64.159,120
136.289,-65.099,120
134.537,-66.063,120
132.798,-67.051,120
131.071,-68.06,120
129.358,-69.092,120
127.658,-70.145,120
125.971,-71.22,120
124.297,-72.314,120
122.637,-73.429,120
120.99,-74.564,120
119.355,-75.717,120
117.733,-76.887,120
116.123,-78.073,120
114.525,-79.275,120
112.939,-80.494,120
111.364,-81.726,120
109.799,-82.972,120
108.244,-84.229,120
106.698,-85.498,120
105.161,-86.777,120
103.631,-88.066,120
102.107,-89.362,120
100.59,-90.665,120
99.078,-91.973,120
97.569,-93.286,120
96.062,-94.601,120
94.556,-95.918,120
93.05,-97.234,120
91.542,-98.547,120
90.031,-99.857,120
88.513,-101.16,120
86.989,-102.455,120
85.455,-103.738,120
83.91,-105.008,120
82.351,-106.261,120
80.776,-107.493,120
79.181,-108.7,120
77.567,-109.881,120
75.927,-111.025,120
74.261,-112.132,120
72.567,-113.195,120
70.84,-114.203,120
69.08,-115.153,120
67.287,-116.038,120
65.457,-116.845,120
63.592,-117.566,120
61.693,-118.195,120
59.765,-118.723,120
57.81,-119.144,120
55.834,-119.452,120
53.843,-119.638,120
51.845,-119.705,120
49.846,-119.657,120
47.852,-119.497,120
45.872,-119.223,120
43.908,-118.846,120
41.963,-118.378,120
40.045,-117.815,120
38.149,-117.177,120
36.283,-116.459,120
34.442,-115.678,120
32.628,-114.836,120
30.842,-113.936,120
29.081,-112.989,120
27.344,-111.998,120
25.721,-111.021,120,245
25.721,-111.021,0,245
#PATH.JERRYIO-DATA {"appVersion":"0.8.3","format":"path.jerryio v0.1","gc":{"robotWidth":30,"robotHeight":30,"robotIsHolonomic":false,"showRobot":false,"uol":1,"pointDensity":2,"controlMagnetDistance":5,"fieldImage":{"displayName":"V5RC 2025 - High Stakes","signature":"V5RC 2025 - High Stakes","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"m5fxXEwurQ","x":148.902,"y":-59.036,"lock":false,"visible":true,"heading":245,"__type":"end-point"},{"uid":"MbIrBEIsZq","x":87.311,"y":-85.029,"lock":false,"visible":true,"__type":"control"},{"uid":"cRET4eHU5e","x":74.616,"y":-141.227,"lock":false,"visible":true,"__type":"control"},{"uid":"MWMNESZeuN","x":25.721,"y":-111.021,"lock":false,"visible":true,"heading":245,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"bSrPd4zUfO"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":600,"label":"600"},"step":1,"from":40,"to":120},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1}},"name":"Path","uid":"gw5LVRIVPj","lock":false,"visible":true}]}
